['অয়লার', 'সেটি', 'সে\u200cটি', 'কুমিল্লায়', 'মীন', 'এটাতো', 'ক্যাসিনো', 'বহিঃসংযোগ', 'যেগুলো', 'যেগু\u200cলো']
['', '', '', '', '', '', '', '', '', '']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'জিগলার', 'হুট', 'কতই', 'রোমা', 'শীঘ্র', 'অপ্রতুল', 'আবহে']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'হুট', 'শীঘ্র', 'এটাতো', 'মীন', 'সংগ্রহ']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'হুট', 'শীঘ্র', 'রোমা', 'কতই', 'সেটি', 'সে\u200cটি', 'এটাতো']
['অয়লার', 'ফ্রেড্রিক', 'জিগলার', 'হুট', 'রোমা', 'অপ্রতুল', 'কতই', 'দমবন্ধ', 'বেষ্ট', 'কীরকম']
['হতাশজনক', 'গৌরবজনক', 'স্মৃতিসৌধে', 'হতাশাজনক', 'সেঞ্চুরিসংখ্যা', 'উল্লেখজনক', 'শরীয়তুল্লাহ', 'কলঙ্কজনক', '\u200c', '\u200d']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'হ্যানস', 'সেটি', 'সে\u200cটি', 'মীন', 'কুমিল্লায়', 'বহিঃসংযোগ', 'এগুলি']
['বরকতময়', 'গৌরবময়', 'দ্যুতিময়', 'ঐতিহ্যময়', 'গৌরবজনক', 'দীপ্তিময়', 'ছন্দময়', 'বর্ণময়', 'নাগরিকগণকে', 'আবেগময়']
['ইতিহাসবিদগণ', 'শিক্ষাবিদগণ', 'পূর্বপুরুষগণ', 'অনুসারীগণ', 'সদস্যগণ', 'অরেগণ', 'নির্মাতাগণ', 'মন্ত্রীগণ', 'কমিশনারগণ', 'চিকিৎসকগণ']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'মীন', 'হুট', 'এটাতো', 'শীঘ্র', 'কুমিল্লায়']
['হতাশজনক', 'গৌরবজনক', 'স্মৃতিসৌধে', 'হতাশাজনক', 'সেঞ্চুরিসংখ্যা', 'উল্লেখজনক', 'শরীয়তুল্লাহ', 'কলঙ্কজনক', '\u200c', '\u200d']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'মীন', 'কুমিল্লায়', 'হুট', 'এটাতো', 'বহিঃসংযোগ']
['সদস্যগণ', 'কমিশনারগণ', 'যাত্রীগণ', 'মন্ত্রীগণ', 'নারীগণ', 'নির্মাতাগণ', 'অনুসারীগণ', 'শিক্ষাবিদগণ', 'ইতিহাসবিদগণ', 'চিকিৎসকগণ']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'হ্যানস', 'মীন', 'কুমিল্লায়', 'বহিঃসংযোগ', 'এটাতো']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'মীন', 'হুট', 'এটাতো', 'শীঘ্র', 'কুমিল্লায়']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'হ্যানস', 'মীন', 'কুমিল্লায়', 'বহিঃসংযোগ', 'এগুলি']
['অয়লার', 'গুডস', 'হ্যানস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'পাবনার', 'কৃষ্ণনগর', 'এগুলি', 'কুমিল্লায়']
['স্মৃতিসৌধে', 'সেঞ্চুরিসংখ্যা', 'হতাশজনক', 'দৌরাত্ম্য', 'শরীয়তুল্লাহ', 'কোদালকাঠি', 'গৌরবজনক', 'উল্লেখজনক', 'দুর্যোগপূর্ণ', 'লাঠিচার্জ']
['হতাশজনক', 'গৌরবজনক', 'স্মৃতিসৌধে', 'হতাশাজনক', 'সেঞ্চুরিসংখ্যা', 'উল্লেখজনক', 'শরীয়তুল্লাহ', 'কলঙ্কজনক', '\u200c', '\u200d']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'হুট', 'শীঘ্র', 'এটাতো', 'মীন', 'সংগ্রহ']
['আচার্যকে', 'নবজাতকটিকে', 'শ্রোতাকে', 'শঙ্কাকে', 'প্রকারকে', 'সাপকে', 'পৃথকীকৃত', 'কাজটাকে', 'জিতেছ', 'হাঁড়িতে']
['পৃথকীকৃত', 'সাপকে', 'পরিসরকে', 'ফেলাইনি', 'জলপান', 'বামফ্রন্ট', 'শ্রোতাকে', 'আকৃতিকে', 'সালোমন', 'জলেতে']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'সেটি', 'সে\u200cটি', 'হুট', 'শীঘ্র', 'এটাতো', 'মীন', 'সংগ্রহ']
['পরিচালকগণ', 'সহযোগীগণ', 'সচিবগণ', 'উপদেষ্টাগণ', 'কমিশনারগণ', 'সদস্যগণ', 'মালিকগণ', 'মানুষগণ', 'শিক্ষাবিদগণ', 'জেনারেলগণ']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'মানুষগণ', 'কমিশনারগণ', 'অভিজাতগণ', 'জেনারেলগণ', 'বিচারপতিগণ', 'সম্পাদকগণ', 'মালিকগণ']
['সচিবগণ', 'পরিচালকগণ', 'উপদেষ্টাগণ', 'সহযোগীগণ', 'কমিশনারগণ', 'শিক্ষাবিদগণ', 'মানুষগণ', 'জেনারেলগণ', 'মালিকগণ', 'সম্পাদকগণ']
['সহযোগীগণ', 'উপদেষ্টাগণ', 'পরিচালকগণ', 'সচিবগণ', 'মালিকগণ', 'কমিশনারগণ', 'মুসলিমগণ', 'মানুষগণ', 'জেনারেলগণ', 'শ্রমিকগণ']
['হইয়াছে', 'লাইগা', 'টিচার', 'খাই', 'অসন্তুষ্ট', 'হইলেও', 'ভালবাসে', 'মেয়েটা', 'অগ্রগতি', 'প্রশিক্ষক']
['সচিবগণ', 'পরিচালকগণ', 'অভিজাতগণ', 'শিক্ষাবিদগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['ধরে', 'ধ\u200cরে', 'সংখ্যালঘুদের', 'সন্ত্রাসী', 'বেকারত্ব', 'কর্মকাণ্ডে', 'হাসছে', 'চাইনা', 'গোলটেবিল', 'পুলিশকে']
['সংগঠনটি', 'ডিসেম্বর', 'ক্ষমার', 'সামনে', 'ইব', 'নামে', 'না\u200cমে', 'পিটি', 'হলফ', 'কৃষক']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'অভিজাতগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['হইয়াছে', 'লাইগা', 'টিচার', 'খাই', 'অসন্তুষ্ট', 'হইলেও', 'ভালবাসে', 'মেয়েটা', 'অগ্রগতি', 'প্রশিক্ষক']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'অভিজাতগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['ডিসেম্বর', 'সাইদ', 'নির্মল', 'নামে', 'না\u200cমে', 'করিয়ে', 'আশিক', 'সালে', 'সা\u200cলে', '\u200eসালে']
['সচিবগণ', 'পরিচালকগণ', 'অভিজাতগণ', 'শিক্ষাবিদগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'সম্পাদকগণ', 'কমিশনারগণ', 'মালিকগণ']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'অভিজাতগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['সচিবগণ', 'পরিচালকগণ', 'অভিজাতগণ', 'শিক্ষাবিদগণ', 'বিচারপতিগণ', 'মানুষগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['সালে', 'সা\u200cলে', '\u200eসালে', 'নামে', 'না\u200cমে', 'সাইদ', 'নির্মল', 'বংশধর', 'করিয়ে', 'ফেলতে']
['জার্সি', 'তৃণমূলে', 'ইউনিভার্সিটিতে', 'চাইনা', 'কমেছে', 'অপমানে', 'প্রমানিত', 'কলেজছাত্র', 'হার', 'রিমান্ডে']
['হইয়াছে', 'লাইগা', 'টিচার', 'খাই', 'অসন্তুষ্ট', 'হইলেও', 'ভালবাসে', 'মেয়েটা', 'অগ্রগতি', 'প্রশিক্ষক']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'অভিজাতগণ', 'মানুষগণ', 'বিচারপতিগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['মুচকি', 'স্লোগান', 'শিরোনামের', 'প্রথা', 'সহিংসতায়', '১৯৯৩', 'কুরাইশ', 'বাপ', 'মেডেল', 'সর্বোপরি']
['১৯০৫', '১৯৮৬', 'রহিত', 'পশ্চিমা', 'মৌলবাদী', 'সিনেটর', 'ব্রহ্মা', 'হাবীব', 'ফাউ', 'কাকতাল']
['সচিবগণ', 'পরিচালকগণ', 'শিক্ষাবিদগণ', 'মানুষগণ', 'অভিজাতগণ', 'বিচারপতিগণ', 'জেনারেলগণ', 'কমিশনারগণ', 'সম্পাদকগণ', 'মালিকগণ']
['জেনেসিও', 'নিউক্লিয়াসের', 'বক্কর', 'ইমরোজ', 'একত্রীকরণ', 'অর্থঋণ', 'ক্রোয়েশিয়ায়', 'অফসাইড', 'ভেলোরে', 'জেনেটিকস']
['জেনেসিও', 'করিডোরে', 'নিউক্লিয়াসের', 'অভিযাত্রীক', 'অন্তর্ভূক্তিতে', 'অর্থঋণ', 'ক্রোয়েশিয়ায়', 'এয়ারপ্লে', 'একত্রীকরণ', 'ছন্নছাড়া']
['জেনেসিও', 'নিউক্লিয়াসের', 'অর্থঋণ', 'একত্রীকরণ', 'ক্রোয়েশিয়ায়', 'ইমরোজ', 'অভিযাত্রীক', 'অফসাইড', 'জেনেটিকস', 'বক্কর']
['জেনেসিও', 'বক্কর', 'কবরের', 'হাঁটতে', 'নিউক্লিয়াসের', 'ডাইনি', 'আল্লা', 'মনে', 'ম\u200cনে', 'প্রতিমা']
['দর্শকবৃন্দ', 'আহমেদনগর', 'ছাত্রবৃন্দ', 'অফিসকক্ষ', 'রেডিং', 'উনিশশো', 'হতোনা', 'একধারে', 'ফেইরি', 'স্ট্রং']
['করিডোরে', 'অন্তর্ভূক্তিতে', 'জেনেসিও', 'অভিযাত্রীক', 'ছন্নছাড়া', 'ইফার', 'অর্থঋণ', 'ক্ষুদ্রঋণ', 'নিউক্লিয়াসের', 'বেটিস']
['দর্শকবৃন্দ', 'ছাত্রবৃন্দ', 'বিয়া', 'হুদা', 'ঝুঁকে', 'ফ্রিনেট', 'হই', 'নারীবাদী', 'পরাজয়', 'নামও']
['অর্থায়নে', 'ড্যাড', 'জিদ', 'ইউনাইটেডের', 'দিতেও', 'তৃতীয়', 'মৃত্যুদন্ড', 'বাজাতে', 'নির্মল', 'আশিক']
['করিডোরে', 'জেনেসিও', 'অন্তর্ভূক্তিতে', 'অভিযাত্রীক', 'ছন্নছাড়া', 'অর্থঋণ', 'ইফার', 'ক্ষুদ্রঋণ', 'নিউক্লিয়াসের', 'বেটিস']
['দর্শকবৃন্দ', 'আহমেদনগর', 'ছাত্রবৃন্দ', 'অফিসকক্ষ', 'রেডিং', 'উনিশশো', 'হতোনা', 'একধারে', 'ফেইরি', 'স্ট্রং']
['করিডোরে', 'জেনেসিও', 'অন্তর্ভূক্তিতে', 'অভিযাত্রীক', 'ছন্নছাড়া', 'ইফার', 'অর্থঋণ', 'ক্ষুদ্রঋণ', 'নিউক্লিয়াসের', 'বেটিস']
['অপমান', 'পাশে', 'নির্মল', 'রুমমেট', 'আশিক', 'ড্যাড', 'হইলাম', 'দেশপ্রেম', 'ঝুলন্ত', 'দি']
['করিডোরে', 'অন্তর্ভূক্তিতে', 'জেনেসিও', 'ছন্নছাড়া', 'অভিযাত্রীক', 'ইফার', 'ক্ষুদ্রঋণ', 'অর্থঋণ', 'বেটিস', 'নিউক্লিয়াসের']
['করিডোরে', 'জেনেসিও', 'অন্তর্ভূক্তিতে', 'অভিযাত্রীক', 'ছন্নছাড়া', 'অর্থঋণ', 'ইফার', 'ক্ষুদ্রঋণ', 'নিউক্লিয়াসের', 'বেটিস']
['করিডোরে', 'অন্তর্ভূক্তিতে', 'জেনেসিও', 'অভিযাত্রীক', 'ছন্নছাড়া', 'ইফার', 'অর্থঋণ', 'ক্ষুদ্রঋণ', 'নিউক্লিয়াসের', 'বেটিস']
['হইলাম', 'নিলেও', 'অপমান', 'আহ', 'পাশে', 'দি', 'ফেলল', 'এসেছে', 'নওয়াজ', 'শোনাতে']
['করিডোরে', 'অন্তর্ভূক্তিতে', 'জেনেসিও', 'অভিযাত্রীক', 'ছন্নছাড়া', 'নিউক্লিয়াসের', 'ইফার', 'অর্থঋণ', 'ওয়াটস', 'ক্ষুদ্রঋণ']
['দর্শকবৃন্দ', 'আহমেদনগর', 'ছাত্রবৃন্দ', 'অফিসকক্ষ', 'রেডিং', 'উনিশশো', 'হতোনা', 'একধারে', 'ফেইরি', 'স্ট্রং']
['করিডোরে', 'জেনেসিও', 'অন্তর্ভূক্তিতে', 'অভিযাত্রীক', 'ছন্নছাড়া', 'অর্থঋণ', 'নিউক্লিয়াসের', 'এয়ারপ্লে', 'ক্ষুদ্রঋণ', 'ইফার']
['ছোট', 'খত', 'অসুখে', 'ঘৃণা', 'পড়ান', 'শুনবে', 'খুঁজছি', 'বসত', 'তাকাতে', 'ভালোবাসাকে']
['অনুসারীদের', 'শুনিয়ে', 'দাওয়া', 'প্রভাবিত', 'ব্রহ্মা', 'বাঙালিদের', 'পড়ালেখার', 'গিয়েছিল', 'চেঁচিয়ে', 'সমর্থনে']
['জেনেসিও', 'করিডোরে', 'অন্তর্ভূক্তিতে', 'অভিযাত্রীক', 'নিউক্লিয়াসের', 'অর্থঋণ', 'ছন্নছাড়া', 'এয়ারপ্লে', 'ক্রোয়েশিয়ায়', 'ক্ষুদ্রঋণ']
['নিউক্লিয়াসের', 'রেজিস্ট্যান্স', 'একত্রীকরণ', 'পুঁচকে', 'তাসামুল', 'অর্থঋণ', 'অপর্যাপ্ত', 'কোহলার', 'জেনেসিও', 'বক্কর']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'পুঁচকে', 'বিদ্রূপের', 'ডিস্ট্রিক', 'মোনায়েম', 'অফসাইড', 'ক্ষুদ্রঋণ']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'পুঁচকে', 'রেজিস্ট্যান্স', 'জেনেসিও', 'কোহলার', 'তাসামুল', 'অফসাইড', 'ইমরোজ']
['নিউক্লিয়াসের', 'রেজিস্ট্যান্স', 'তাসামুল', 'বক্কর', 'অপর্যাপ্ত', 'জেনেসিও', 'কোহলার', 'স্যানিটারি', 'একত্রীকরণ', 'পুঁচকে']
['শিক্ষকবৃন্দ', 'পৌরসভাধীন', 'শিক্ষকমণ্ডলীর', 'খ্রিষ্টধর্মাবলম্বীদের', 'ধর্মপ্রচারকদের', 'হিন্দুধর্মাবলম্বীরা', 'সেবাগ্রহীতাদের', 'ভাষাভাষিদের', 'বাস্তবসম্মতভাবে', 'অ্যাটেনডেন্টদের']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ইয়াসার', 'ম্যানিলার']
['শিক্ষকবৃন্দ', 'শিক্ষকমণ্ডলীর', 'ছাত্রছাত্রীসহ', 'কাউন্সিলরসহ', 'বাংলাদেশিসহ', 'কমপ্লেক্সসহ', 'সংখ্যালঘুসহ', 'ব্যাপকভিত্তিক', 'এনজিওকর্মী', 'মানবাধিকারকর্মীর']
['কমপ্লেক্সসহ', 'ফাউন্ডেশন', 'এইড', 'দিতেও', 'বাংলাদেশিসহ', 'বাঁচতে', 'শিক্ষকমণ্ডলীর', 'কাউন্সিলরসহ', 'ড্যাড', 'গোছাতে']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ম্যানিলার', 'ইয়াসার']
['শিক্ষকবৃন্দ', 'পৌরসভাধীন', 'শিক্ষকমণ্ডলীর', 'খ্রিষ্টধর্মাবলম্বীদের', 'ধর্মপ্রচারকদের', 'হিন্দুধর্মাবলম্বীরা', 'সেবাগ্রহীতাদের', 'ভাষাভাষিদের', 'বাস্তবসম্মতভাবে', 'অ্যাটেনডেন্টদের']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ইয়াসার', 'ম্যানিলার']
['ফাউন্ডেশন', 'কমপ্লেক্সসহ', '১৯৯৮', 'কাকতাল', 'আংকেল', 'এইড', 'শোনাতে', 'উর্দু', 'পরিবেশ', 'ফেললাম']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'বিদ্রূপের', 'জেনেসিও', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ইয়াসার', 'ম্যানিলার']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ম্যানিলার', 'ইয়াসার']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'বিদ্রূপের', 'জেনেসিও', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ডিস্ট্রিক', 'ইয়াসার', 'ম্যানিলার']
['পরিবেশ', 'শোনাতে', 'ফেললাম', 'ফাউন্ডেশন', 'কুপ', 'বাছুর', 'জাব', 'কাকতাল', '১৯৯৮', 'হিন্দুরা']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ক্ষুদ্রঋণ', 'ইয়াসার', 'ডিস্ট্রিক', 'ম্যানিলার']
['শিক্ষকবৃন্দ', 'শিক্ষকমণ্ডলীর', 'কাউন্সিলরসহ', 'ছাত্রছাত্রীসহ', 'ব্যাপকভিত্তিক', '১৩৭টি', 'ধর্মদর্শন', 'অধিবাসীগণ', 'ইনস্টিটিউটসমূহ', '১৬৭টি']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'বিদ্রূপের', 'পুঁচকে', 'ডিস্ট্রিক', 'ক্ষুদ্রঋণ', 'ম্যানিলার', 'টেম্পুরা']
['রুবেল', 'ছোট', 'সদ', 'তাকাতে', 'তালিব', 'বসত', 'পড়ান', 'কাউন্সিলের', 'প্রার্থীকে', 'খত']
['শুনলেন', 'প্রভাবশালী', 'প্রভাবিত', 'অ্যাকাউন্ট', 'ফিরছিল', 'সমর্থনে', 'পণ্ডিত', 'দেখাতে', 'বাংলাদেশী', 'চিল']
['নিউক্লিয়াসের', 'একত্রীকরণ', 'অর্থঋণ', 'জেনেসিও', 'পুঁচকে', 'বিদ্রূপের', 'ডিস্ট্রিক', 'ক্ষুদ্রঋণ', 'মোনায়েম', 'ম্যানিলার']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['', '', '', '', '', '', '', '', '', '']
['অয়লার', 'গুডস', 'ভেসেছে', 'আউটসাইড', 'শীঘ্র', 'বহিঃসংযোগ', 'রোমা', 'মীন', 'সংগ্রহ', 'যেগুলো']
['ভেসেছে', 'অয়লার', 'আউটসাইড', 'গুডস', 'বেধেছে', 'কইছে', 'পেয়েছেন', 'ইস্কান্দার', 'হ্যানস', 'বহিঃসংযোগ']
['অয়লার', 'ভেসেছে', 'গুডস', 'আউটসাইড', 'শীঘ্র', 'বহিঃসংযোগ', 'সেটি', 'সে\u200cটি', 'মীন', 'সংগ্রহ']
['অয়লার', 'ভেসেছে', 'শীঘ্র', 'রোমা', 'গুডস', 'ফ্রেড্রিক', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো', 'এইরকম']
['দেইখা', 'ধইরা', 'মহকুমা', 'আসেননি', 'কইরা', 'করিতেছি', 'ব্রত', 'শিক্ষক', 'জানুয়ারী', 'দেখেছি']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'পেয়েছেন', 'গুডস', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'টেলস']
['করোনেশন', 'কেরিন', 'প্রায়োরি', 'পাঁচামি', 'লিঙ্কিন', 'জেরিন', 'তুষারযুগের', 'সহপাঠিনী', 'আত্নহত্যার', 'অামি']
['প্রমাণিত', 'পত্রিকায়', 'ইয়ারে', 'রাজনীতিকে', 'চিকিৎসাধীন', 'একাডেমিক', 'পেয়েছিল', 'আসামী', 'বুঝতাম', 'ফেলেছিল']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'গুডস', 'পেয়েছেন', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'বহিঃসংযোগ']
['দেইখা', 'ধইরা', 'মহকুমা', 'আসেননি', 'কইরা', 'করিতেছি', 'ব্রত', 'শিক্ষক', 'জানুয়ারী', 'দেখেছি']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'পেয়েছেন', 'গুডস', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'টেলস']
['ইসলামী', 'জুনি', 'বুঝতাম', 'খুনিদের', 'ফেলো', 'রাজনীতিকে', 'খাতে', 'পড়েই', 'লাতভিয়ার', 'চাইবেন']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'পেয়েছেন', 'বেধেছে', 'গুডস', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'টেলস']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'গুডস', 'পেয়েছেন', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'বহিঃসংযোগ']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'পেয়েছেন', 'গুডস', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'টেলস']
['সমুদ্রপ্রণালী', 'ইসলামী', 'বিদ্যুত্প্রবাহ', 'জীবনপ্রণালী', 'প্রস্তুতপ্রণালী', 'অমুক্তিযোদ্ধা', 'জুনি', 'সাফল্যে', 'রোগীকে', 'বিশ্ববিদ্যালয়ে']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'বেধেছে', 'পেয়েছেন', 'গুডস', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'টেলস']
['ব্রত', 'মিডিয়াতে', 'করিয়াছি', 'লিডার', 'লেগেছে', 'জানুয়ারী', 'কলেজ', 'ক\u200cলেজ', 'কাউন্টারে', 'চাইতে']
['দেইখা', 'ধইরা', 'মহকুমা', 'আসেননি', 'কইরা', 'করিতেছি', 'ব্রত', 'শিক্ষক', 'জানুয়ারী', 'দেখেছি']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'গুডস', 'বেধেছে', 'পেয়েছেন', 'কইছে', 'ইস্কান্দার', 'বহিঃসংযোগ', 'সেটি']
['উচ্চাঙ্গসংগীতের', 'ডেন্টিস্ট্রি', 'নের্তৃত্বে', 'ব্রাতিস্লাভা', 'কসমেটিকসের', 'এনালাইসিস', 'বার্মিংহামে', 'উইলমিংটনে', 'ক্যালিওগ্রাফির', 'এলিফ্যান্টস']
['ভেসেছে', 'আউটসাইড', 'অয়লার', 'গুডস', 'বেধেছে', 'পেয়েছেন', 'কইছে', 'ইস্কান্দার', 'হ্যানস', 'বহিঃসংযোগ']
['অয়লার', 'ফ্রেড্রিক', 'গুডস', 'শীঘ্র', 'হুট', 'রোমা', 'যেগুলো', 'যেগু\u200cলো', 'ক্যাসিনো', 'মাইক্রোবাস']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'সেটি', 'সে\u200cটি', 'রোমা', 'যেগুলো']
['অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'হুট', 'রোমা', 'যেগুলো', 'যেগু\u200cলো', 'ক্যাসিনো', 'এটাতো']
['অয়লার', 'ফ্রেড্রিক', 'রোমা', 'শীঘ্র', 'হুট', 'বেষ্ট', 'যেগুলোর', 'ক্যাসিনো', 'যেগুলো', 'যেগু\u200cলো']
['ধইরা', 'দেইখা', 'মহকুমা', 'আসেননি', 'আহ্বায়ক', 'করিতেছি', 'জানুয়ারী', 'কইরা', 'ব্রত', 'শিক্ষক']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'মীন', 'এটাতো']
['আত্নহত্যার', 'গনহত্যার', 'চৌরঙ্গী', 'সেদেশের', 'ফেলোশীপ', 'বুদ্ধিনাথ', 'পুর্বপুরুষের', 'খলজীর', 'তোলার', 'করোনেশন']
['আত্নহত্যার', 'চৌরঙ্গী', 'গনহত্যার', 'জিনদানি', 'ফেলোশীপ', 'গবেষনাগার', 'পুর্বপুরুষের', 'অ্যানায়ন', 'দাচী', 'বিখণ্ড']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'যেগুলো', 'যেগু\u200cলো']
['ধইরা', 'দেইখা', 'মহকুমা', 'আসেননি', 'আহ্বায়ক', 'করিতেছি', 'জানুয়ারী', 'কইরা', 'ব্রত', 'শিক্ষক']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'মীন', 'এটাতো']
['জিনদানি', 'গনহত্যার', 'আত্নহত্যার', 'বিখণ্ড', 'দাচী', 'গবেষনাগার', 'পাটুরিয়া', 'জিরকন', 'বাগচী', 'অ্যানায়ন']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'মীন', 'এটাতো']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'যেগুলো', 'যেগু\u200cলো']
['পেয়েছেন', 'অয়লার', 'গুডস', 'ফ্রেড্রিক', 'শীঘ্র', 'সেটি', 'সে\u200cটি', 'হুট', 'মীন', 'এটাতো']
